id,mean_rating,number_of_ratings,title,movieId,War,Fantasy,Adventure,Horror,Documentary,Mystery,Drama,Children,Romance,IMAX,Comedy,Western,Animation,No_genre,Crime,Musical,Thriller,Sci_Fi,Action,Film_Noir,backdrop_path,poster_path,tmdb_title,tagline,overview,budget,runtime,original_language
2220,3.5,3,Stunt Rock (1980),115754,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1
2221,4.1,5,Great Guns (1941),115779,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2222,3.428571429,7,Jitterbugs (1943),115784,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2223,3.537671233,146,Copenhagen (2014),115828,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,/1L1JC8Jf8QaArWEDjkuVc079Izi.jpg,/cHqEG6xa3MBpqUy8TFWSoPgAjsl.jpg,Moving,,"Physically separated from her father and at odds with her distraught mother, a girl must negotiate her own passage to maturity.",0,124,ja
2224,2.833333333,3,Charlie Chan's Murder Cruise (1940),115834,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,,/35tN1mNPut6NDKaxqJ9QDJflOkA.jpg,Wetlands Preserved: The Story of an Activist Nightclub,,"On February 16, 1989 Larry Bloch and a team of novices achieved something unique in a former Chineese-food warehouse just south of the Holland Tunnel in Manhattan. Not only did this inexperienced collective open a nightclub in the mostly-underdeveloped Tribeca region but they created one that fused music with activism in an all together distinctive manner.",0,93,en
2225,4.115384615,13,Vai~E~Vem (2003),115867,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,/alw8uAIPYoApSvGnjmpTma53yWJ.jpg,/5LOt1i0DycSb7lXbsZEEnlq4BAg.jpg,Ten Tall Men,LUSTY! GUSTY! RARING TO GO!,"Sgt. Mike Kincaid of the French Foreign Legion learns, from a Riff prisoner, that an attack will soon be made by the villainous Hussin on the Legion's outpost of Tarfa. Kincaid volunteers to lead nine other Legionnaires on a mission to delay Hussin's attack till reinforcements arrive. When he discovers that Hussin plans to marry Mahla, a girl from a rival tribe, in order to build a coalition against the French, Kincaid kidnaps Mahla. Hussin forcefully takes her back, but by now his planned attack on Tarfa is crumbling and Mahla has begun to fall in love with Kincaid.",0,97,en
2226,2.944444444,9,"Red Beret, The (1953)",115873,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,/ZyYZVCSY51RQGVfn95znDyFwgg.jpg,/lzbuoiRzpa29TCD9uQvtWfrfdVC.jpg,Bilbao,,"A disturbed middle-aged man is obsessed by a dancer and prostitute and abducts her, with tragic consequences.",0,93,es
2227,3.266666667,15,"Crew, The (2008)",115907,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,,/4kaM9YaWah0nyO6M7DwbPYeRWYe.jpg,The Angrez,,"The Angrez is a 2006 Indian comedy movie directed by Kuntaa Nikkil. In this movie, the word ""Angrez"" refers to English people and non-resident Indians.  The movie was a trendsetter in that, it was one of the first to effectively and humorously, often resorting to the slapstick kind, portray the dialect of the Old City and the Hyderabadi tongue. The film also portrays the fascination for American materialism, the hype around the IT industry and the lifestyle and culture it has spawned.",50000,110,hi
2228,2.8,5,Seal Team Eight: Behind Enemy Lines (2014),115923,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,/m5iJF0RZZCGGcAyMRt2EcmBn8U6.jpg,/q6wPzpH3wSGVdvqjF0PSpkT5vqi.jpg,Playing the Ponies,THEY'RE OFF...THEIR NUTS!,"The stooges are gypped into trading their restaurant for ""Thunderbolt"", a washed up race horse. When Curly feeds Thunderbolt some chili pepperinos, he runs like crazy towards the nearest water. The boys enter Thunderbolt in a big race. With jockey Larry feeding Thunderbolt the pepperinos, and Moe and Curly on a motorcycle leading him with a bucket of water, they win the race.",0,15,en
2229,0.5,1,Tom Sawyer (2000),115935,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,/7Uvp381jBDUCWhtYB9BaaTcWANo.jpg,/qyBVpsLnQeC2sgftGo4K4ObwEty.jpg,We Want Our Mummy,Found - in a storm of laughs!,"The stooges go to Egypt in search of the mummy of king Rootin-Tootin for which a museum will pay a $5000 prize. They wind up in the mummy's tomb where they are harassed by some bad guys after the same objective. The villains, who have kidnapped a professor from the museum, want the jewels buried inside the mummy. When Curly accidentally destroys the mummy, Moe and Larry wrap him in bandages to fool the bad guys. They manage to rescue the professor and retrieve the real mummy of Rootin-Tootin who turns out to have been a midget.",0,18,en
2230,2.75,12,Beyond the Border (2011),116006,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1
2231,0,0,Chasing Rainbows (1930),116020,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2232,0,0,Chatterbox (1936),116022,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2233,2.52,25,Children of the Corn V: Fields of Terror (1998),116032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2234,3.75,2,Cleopatra (1999),116050,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,/wErrATVJ2cuSUTm6fx1nE2UJS7Z.jpg,Backstreet Boys: Into The Millennium Tour Live in Barcelona,,Backstreet Boys Live in Barcelona - Millennium Tour 1999 HBO Broadcast,0,60,en
2235,2.1875,8,Coach (2010),116056,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,/kbY4pTPHFxsjzuwoeyIE3RpYTVh.jpg,Sunny,,,0,0,de
2236,0,0,Coast to Coast (2004),116058,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,/532pA2gZcGfR8ZXaex56RA32ve4.jpg,/9slfO4aesxEFbtjp6ThppRWFO7r.jpg,Some More of Samoa,Gales of laughter in the South Seas!,"The stooges are tree surgeons who are enlisted by a rich old man to find a mate for his rare puckerless persimmon tree. The boys sail to the tropical island of Rhum-Boogie to find the tree. When they arrive they are captured by the natives and will be eaten unless Curly marries the Chief's ugly daughter. The stooges escape with the tree and, after a confrontation with an alligator, sail off with their prize.",0,17,en
2237,3.25,8,Keep Your Right Up (1987),116088,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,Metallica: Live at Rock in Rio Lisboa 2008,,Live concert from Metallica in Rock in Rio Lisboa 2008.,0,123,en
2238,1.863636364,11,Mabel's Married Life (1914),116094,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,/klPchMQ9j8gmdkk56EmjtCLHeUD.jpg,/w10CWbu3N1R4huaGi9RQwb0wPC1.jpg,Booby Dupes,Beauties and the beasts!,"The stooges are three fish peddlers who decide to cut out the middleman by catching their own fish. They trade their car and $300 for a ""new"" boat which turns out to be a piece of junk that soon falls apart and sinks in the middle of the ocean. Luckily the boys also have a row boat which they climb into and then try to signal some passing planes for help. Unfortunately, their paint spattered rag is mistaken for a Japanese flag and they are bombed from the sky.",0,17,en
2239,2.868421053,19,Compulsion (2013),116128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,/u6h3rcIUbtP00jA2djKRXyVUiSp.jpg,Charlotte Sometimes,Sometimes the truth is in the lie.,"Michael, a young mechanic, is forced to choose between a daring tryst with an alluring stranger and the habitual comfort of his bittersweet obsession: his beautiful young roommate.",0,85,en
2240,2.871428571,35,Everybody Dies But Me (2008),116171,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2241,2.852941176,17,The Clinic (2010),116205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2242,0,0,The Road to Glory (1936),116209,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,/79h0p4c2YE2Q9wTpwg6Oj0xwsbF.jpg,/opoxID4Kf5LBgTGhZBBPckI46q2.jpg,Carolina Cannonball,,"Judy and her grandpa run a trolley between a train depot and a ghost town in Nevada, near the California border. Three spies intent of tracking down an atomic missile gone astray arrive. When the trolley breaks down, Judy and Grandpa unwittingly install the engine from the nearby crashed missile.",0,73,en
2243,3,2,Tyson (1995),116221,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,/rglSvGvLawIaLDwiuudjUpGQZGt.jpg,Jungle Hell,,Jungle natives are treated by a physician who goes against the wishes of a witch doctor to provide burn healing methods caused by radioactive rocks discovered when the elephants were felling trees.,0,78,en
2244,2.5,1,Cool Dog (2011),116251,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2245,3.615384615,26,Craig Ferguson: Does This Need to Be Said? (2011),116267,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,/epS3Tlp5qrVcyOkMBXgwVKew8Go.jpg,/ow4hCJS0v2Cjvz3RBxfBh3wtNJ.jpg,I'm a Monkey's Uncle,"The Stooges are cavemen in the Stone Age who must fight for their mates Aggie, Maggie and Baggie.","Set in the stone age, the stooges are cavemen who must have various misadventures hunting, gathering, and otherwise coping with prehistoric life. When some other cavemen threaten to take their women (""Aggie"", ""Maggie"", and ""Baggy""), the boys fight them off with a catapulting tree branch that shoots rocks and eggs.",0,16,en
2246,3.03,50,Dane Cook: Vicious Circle (2006),116275,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,/8v7lRsqbDD4kH6LJpsD2MUS1Ahq.jpg,/7XViBRYaV1fPHEHwwqqfdDI6dTH.jpg,The Ghost Talks,"The Stooges are movers from A to Z Express Co. assigned in Smorgasbord Castle where they learn the legend of Peeping Tom, accused of peeping at Lady Godiva.","The stooges are movers for an express company and on a rainy night are sent to move some junk, including a suit of armor, from a spooky old house. The armor is haunted by the ghost of Peeping Tom, who has no intention of leaving. The ghost foils the stooges attempts to take the armor, until Lady Godiva shows up and the two ride off together.",0,17,en
2247,3,5,Light Years Away (1981),116291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2248,2.838235294,34,Crush (2013),116317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,/mCML1hVxxbF0QSEviS9niUoYq4J.jpg,Guest at One's Own Home,,"Eva Dahl, a doctor's wife, starts an affair with a younger man.",0,92,sv
2249,0,0,Curse of the Starving Class (1994),116329,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2250,2.973684211,19,Dave Attell: Captain Miserable (2007),116343,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2251,2.553571429,28,Drive Hard (2014),116419,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,,/rbOMHmDOKMV2awey89wb7gc6hGQ.jpg,"Clara, no es nombre de mujer",,"Jorge arrives Cuba accompanied by her nephew, trying to untangle a mess of skirts. The argument leads to a bizarre story in which the incredible Cuban Harley Davidson and passion for motorcycles are also actors.",0,100,es
2252,3.333333333,6,Air Raid Wardens (1943),116427,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2253,0,0,Captain January (1924),116439,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,/ifh6h9HbaQBfvNZwyUf42I5KKgL.jpg,A Snitch in Time,The Stooges Are Squeezing Out More Laughs Than Ever!,The stooges are carpenters who are re-staining some furniture they've delivered to a boarding house. The plot gets complicated when the boys confront some crooks who are hiding out there. They defeat the bad guys with the help of the varnished furniture which sticks the head crook to a chair.,0,17,en
2254,3.25,14,Dark of the Sun (1968),116447,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,/tRnrAbrodBFf8RtKT1l5ijALq99.jpg,/wScr8UWsNpgSFrhPX3uXE3DoBUY.jpg,Foxtrot,The year was 1939. They changed partners every night and loved to the rhythm of a foxtrot.,A Romanian aristocrat retreats to a desert isle with his wife and servants on the eve of World War II.,0,91,en
2255,3.038461538,13,How the Toys Saved Christmas (1996),116461,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,/sqSXwEifFSPgx7HUfTf8Lus0hfw.jpg,/3SKd2tqBXBEYTu9h56a1LwYrd7e.jpg,Covenant: In Transit (Live & Doku),,,0,0,en
2256,3.5,5,The Skinny (2012),116485,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2257,3.181818182,66,The Returned (2013),116493,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2258,3.5,1,Navy Blues (1929),116517,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2259,2,1,Over the Brooklyn Bridge (1984),116521,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,/fDaACkoajwY5NFkUV1Bwm4raOhV.jpg,Cold Front,A cold-hearted killer. A hot-tempered cop. A blood-boiling thriller.,An American cop teams up with a Royal Canadian Mounted Policeman and together they uncover a plot to hide international terrorists in Vancouver.,0,96,en
2260,0,0,Say It with Songs (1929),116531,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,/muFPSZse08OUUcIJ82drAfgSZaI.jpg,/vxG0Z8IFRfw7HLNJTXq8cyDsmYm.jpg,Sex Appeal,,"This is the story of young Tony Cannelloni as he attempts to break away from his overbearing mom and strike out on his own. He sets himself up with a new apartment, look, and lifestyle to improve his ""sex appeal"". Through a series of encounters with a variety of women he gets ever closer to achieving his goal. However, a never-ending series of calamities always seem to interrupt his progress.",0,81,en
2261,3.3,15,Small Time (2014),116539,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2262,1.5,1,Devotion (1946),116596,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,The Adventures of Jane,,"Jane is given a bracelet by an elderly admirer. He is in league with Cleaver, a suave crook, and the two plan to use Jane and the bracelet to smuggle diamonds into England.",0,60,en
2263,2.8,10,Do Not Disturb (1965),116600,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2264,2.15,20,Elle: A Modern Cinderella Tale (2011),116700,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,/lD35WemeBpSNvMXhmYHTLChFW3X.jpg,/aAE609dgFFIlRe5ez3kCwHmklhr.jpg,The Foreign Legion,,"For many years, three Romanian village boys, Stelica, Aurel and Mitu, have remained the closest of friends. In their youths, they planned to pursue careers as shepherds, but in time their individual paths diverged - leading Mitu into the military, Stelica into the local police force and Aurel into the employ of Maricel, a wealthy resident of the community. The men's worlds change forever when a newcomer arrives in the hamlet - a young woman named Lilica, accompanied by Maricel. She's toting two trucks full of Dutch chickens with her, which inadvertently spreads the bird flu to much of the local populace. The boys, however, soon realize how they can ingeniously turn this potential crisis into a solid profit-making venture for themselves.",0,102,ro
2265,3.588235294,17,Warriors of the Rainbow: Seediq Bale (2011),116744,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,/xvsI5rpcAM7lcx5Y8JXAEzsWfGv.jpg,Sucedió en Sevilla,,"Don Fernando is a senior engineer of Sevilla for years as a partner had a friend working. But his partner died and his son, Albert, wants to take the management of the company and the farm, one of the most important of Seville, whose property also shared. Alberto secretly courting Esperanza, a daughter of Don Fernando. Juan Antonio, the son of the late foreman of the farm, is an honest young man who, in silence, also loves Esperanza. Both will vie for her love.",0,84,es
2266,2.5,1,Death Valley Rangers (1943),116760,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2267,3.142857143,14,Deliver Us from Evil (2009),116768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,/ezOM6ZRz8MS9B1TxTWfDqlcOeXu.jpg,/r735FFho4ioSqXVPPlrU5gGjiOt.jpg,Sextette,The sin-sational Mae West,"On the day of her wedding to her sixth husband, a glamorous silver screen sex symbol is asked to intervene in a political dispute between nations, which leads to chaos.",0,91,en
2268,3.034482759,29,Last Passenger (2013),116770,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1
2269,3.458751793,1394,Inherent Vice (2014),116799,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2270,3,6,Witchcraft (1964),116815,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2271,3.427016864,8776,The Hunger Games: Mockingjay - Part 1 (2014),116823,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2272,0,0,Street of Chance (1930),116865,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,/uXtDMi4QyEfexP0BVGMz0GcXepr.jpg,/ibLi05xyId2pb8x9Za7LOyAEYGW.jpg,Pals and Gals,"In the Old West, Nell enlists the Stooges to help free her sisters from the evil Doc Barker.","The stooges go out west for Shemp's health. The boys soon run afoul of a local villain who is forcing pretty Nell to marry him. The bad guy has Nell's sisters locked up, and its up to the stooges to rescue them and save the day.",0,17,en
2273,0,0,The Man Who Played God (1932),116885,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2274,3.215517241,116,Trash (2014),116893,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,,/pGQCf7D0Tql5WkJy3une4I5HjHH.jpg,El Llanto de los Pobres,,,0,0,en
2275,2.916666667,6,My Gun is Quick (1957),116937,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2276,3.75,2,Embracing (1992),116959,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2277,0,0,Deliver Us From Evil (1973),117103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,/gQuHB9QcEjTuADjmpiE6n4VYbVL.jpg,Flagpole Jitters,The Three Stooges hit a new high in low-down laughs,"The stooges are taking care of their invalid friend Mary who is confined to wheelchair. At their jobs in a theater, where they hope to earn money for an operation for Mary, they witness a hypnotist, doing his act. The stooges become subjects for his show and are hypnotized into walking out on a flagpole high above the ground. When they come out of their trance and realize their predicament they fall into a window and foil a robbery in progress thus earning reward money to pay for Mary's operation.",0,16,en
2278,3.18,25,Alucarda (1977),117129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,/kMOBeWIJdGCVkkdf2hEQ4xjq2AA.jpg,/c61mUfTLmzpILNdEVJZSIlxrjIR.jpg,Women Seeking Women 83,Restless Hearts Searching For That One Perfect Woman,Simply the most realistic sex in lesbian adult video,0,120,en
2279,2.890243902,41,The Last Word (2008),117320,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,/spDVc3kjAOp7gYVqgZnZQzEMtK2.jpg,/4bfVmiB9rxRvUUgAAyeCOrdBkjD.jpg,The Family Game,,"A sendup of the stereotypical Japanese family: dad is a salaryman jerk, unable to relate to anyone; mom is a hopeless housewife; the older son is a moderate academic success; but the younger son is a rebellious goof-off for whom a tutor must be hired. The tutor, played by the prototypical bad boy actor Matsuda Yusaku, proceeds to blow the entire family apart.",0,107,ja
2280,2.277777778,9,Fast Track: No Limits (2008),117356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1
2281,3.375,4,Happiness (2014),117415,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/2F7jX8stkp4l7P6lLR33UmfU4u1.jpg,/3Ss2RMGUiDcmsbVna0Jlo9NJUq4.jpg,Musafir,,"Musafir (Hindi: मुसाफ़िर Musāfir, translation: Traveller) is a 2004 Hindi thriller film, directed and produced by Sanjay Gupta starring Sanjay Dutt, Anil Kapoor and Sameera Reddy. The film was controversial because of some sensual scenes, including kissing, between Kapoor and Reddy. The film has been described as ""a take-off on"" Oliver Stone's 1997 thriller, U Turn",0,152,hi
2282,3.2,45,Expelled from Paradise (2014),117446,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,/xY7NorCpDJEI8BnocnNsEGskfqG.jpg,/fBiZKG2a7p0vmUwoSfnpQPIOORg.jpg,Jai Chiranjeeva,,"Jai Chiranjeeva (Telugu: జై చిరంజీవ) is a Tollywood 2005 film directed by K. Vijaya Bhaskar and produced by Vyjayanthi Movies. The movie stars Chiranjeevi, Bhoomika Chawla and Arbaaz Khan . It was dubbed into Hindi and Tamil as Bhajrang and Deva respectively. The film turned into a big hit in Bhoomika's career, after Kushi",0,145,te
2283,3.75,2,The Magic Crystal (2011),117454,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2284,2.666666667,12,Iceman (2014),117474,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1
2285,4.375,4,David et Madame Hansen (2012),117537,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2286,0,0,December (1991),117557,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2287,0,0,Earthworm Tractors (1936),117563,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,/thgxyrmgfhOORaS6FkWNIWtBZJT.jpg,Shadow of China,A sweeping epic of one's man ascent to power... and his fall from grace.,A Chinese immigrant tries to make his way to the top as a businessman in Hong Kong while his former radicalism is transformed into cynicism.,0,131,en
2288,3.421052632,19,God Forgives... I Don't! (1967),117565,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1
2289,2.75,2,Don't Go Near the Water (1957),117626,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,/rGba1es9OgyqX3LJ3MwTkTTMEeO.jpg,/izflyXZJ1WkOWvhh0bIMcpfleHL.jpg,Water and Power,,"Pat O'Neill, one of the most interesting filmmakers in America today, offers a dazzling reflection on the conflict between nature and man in Los Angeles, or the desertification of the city's surroundings due to its enormous water consumption. More interestingly, it is also a film in the age-old tradition of city symphonies: a film about LA's foundation myths and the dreams it embodies, about its history and (grim) future, its topography and ethnography. O'Neill uses footage from several classic films to recreate the several layers of meaning emanating from the city, juxtaposing images and fantasies and hardly ever allowing one picture to go untouched. George Lockwood's swarming soundtrack is likewise composed of conflicting languages, an elaborate work of plunderphonics in which snippets of sound stolen from movies collide with electronic soundscapes, contemporary chamber music, improv, and what not.",0,57,en
2290,0,0,Easy To Love (1934),117664,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2291,3,1,Michael Shayne: Private Detective (1940),117708,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,Palakiyathey Pirivathadaka,,Release Year: 2011  Genre: Romance  Director:  Selvakumar S A  Producer:  S Sivajothi  Music Director:  Bagya  Language: Tamil,0,145,en
2292,3.5,1,The Farmer Takes a Wife (1935),117744,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,Alle Sieben Wellen,,,0,0,de
2293,5,1,Fugly! (2013),117859,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,Maktub,,"The body of a middle aged woman is discovered and a promising young police officer is assigned to this case. His name is Ataf and he is of Druze origin - a small sect of people whose religion is secret and who hold a firm belief in reincarnation. Through the course of his investigation, Ataf begins to experience some strange nightmares that carry him to his past. Soon after he begins his search for a clue to these nightmares, and realises that the murder case and his dreams are somehow connected. More than that - the connection has to do with his former life that ended tragically when his present life began.",0,90,he
2294,3.5625,16,Ragamuffin (2014),117863,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2295,3.700431034,464,'71 (2014),117867,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,/9unVooJxNPoaWMc54vo8hvyuBx1.jpg,/veh5ilnznoGp2JHwCDyeLubbROq.jpg,The Overcoat,,"A story about a government clerk who has his precious new overcoat stolen. No-one seems willing to help him retrieve his prized possession, a fact that continues to concern him even when he is beyond the grave.",0,75,ru
2296,3.75,30,Altman (2014),117879,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,The Seeker,There's no such thing as false hope.,It's Easyrider with a quadriplegic at the throttle when forty-five year old Evan Somers sets out on a self-reflective odyssey by modified motorcycle seeking answers to the questions of his life.,100000,91,en
2297,3.544368601,1172,Paddington (2014),117887,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,/wBDnsYS18iLPQLE2l9GZCUsnySK.jpg,DIY Aquaponics,,Murray Hallam shows you how to build an Aquaponics system from recyclable materials that you can do yourself.,0,45,en
2298,2.5,1,Redemption: For Robbing the Dead (2011),117891,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2299,3.465517241,58,Kajaki (2014),117928,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2300,2,2,Two Weeks in September (1967),118054,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2301,3.8,10,McConkey (2013),118204,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Rantaró, el Ninja Boy",,"Rantaro, son of an honorable ninja, begins his first year at school ninjas, along with other young students as the rich and greedy Simbei and the worker and thrifty Kiri-Maru. His expertise and rigorous teachers and the elderly and capricious principal, students seek to make a ninja cunning, clever and brave, but all of these are more eager to play and eat that study, which puts them at continually embarrassing and funny situations. Especially when they have to face the Kunoichi school girls, far more skilled and applied them.",0,82,en
2302,0,0,The Ultimate Thrill (1974),118222,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,,/wRn888vsgR4i2lXT8IG36zkCkyc.jpg,The Student,,"Roque starts University in Buenos Aires but he is not particularly interested in attending classes or working towards a degree. Instead, he dedicates his time to one of the many groups vying for control of the university, motivated less by grand political ideals than by a wish to get close to Paula, an attractive young teacher heavily involved in internal university politics.",0,111,es
